pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
57834	DB00451|DB01270	DB00451	DB01270	test	test	test	2
57835	DB00451|DB00980	DB00451	DB00980	test	training	test	1
57836	DB00451|DB04876	DB00451	DB04876	test	training	test	1
57837	DB00439|DB00451	DB00451	DB00439	test	test	test	2
57838	DB00261|DB00451	DB00451	DB00261	test	test	test	2
57839	DB00451|DB06273	DB00451	DB06273	test	test	test	2
57840	DB00451|DB06209	DB00451	DB06209	test	test	test	2
57841	DB00451|DB01609	DB00451	DB01609	test	training	test	1
57842	DB00451|DB01281	DB00451	DB01281	test	test	test	2
57843	DB00451|DB05271	DB00451	DB05271	test	training	test	1
57844	DB00451|DB09318	DB00451	DB09318	test	test	test	2
57845	DB00451|DB09015	DB00451	DB09015	test	training	test	1
57846	DB00451|DB01046	DB00451	DB01046	test	training	test	1
57847	DB00451|DB06218	DB00451	DB06218	test	test	test	2
57848	DB00451|DB01272	DB00451	DB01272	test	training	test	1
57849	DB00451|DB06413	DB00451	DB06413	test	training	test	1
57850	DB00451|DB01256	DB00451	DB01256	test	validation	test	1
57851	DB00451|DB06287	DB00451	DB06287	test	training	test	1
57852	DB00451|DB05311	DB00451	DB05311	test	training	test	1
57853	DB00451|DB04868	DB00451	DB04868	test	validation	test	1
57854	DB00451|DB01267	DB00451	DB01267	test	training	test	1
57855	DB00451|DB01255	DB00451	DB01255	test	training	test	1
57856	DB00451|DB08904	DB00451	DB08904	test	training	test	1
57857	DB00451|DB06210	DB00451	DB06210	test	test	test	2
57858	DB00451|DB06650	DB00451	DB06650	test	training	test	1
57859	DB00451|DB06589	DB00451	DB06589	test	training	test	1
57860	DB00451|DB06817	DB00451	DB06817	test	training	test	1
57861	DB00451|DB06207	DB00451	DB06207	test	training	test	1
57862	DB00451|DB09107	DB00451	DB09107	test	test	test	2
57863	DB00451|DB06809	DB00451	DB06809	test	training	test	1
57864	DB00451|DB06700	DB00451	DB06700	test	test	test	2
57865	DB00413|DB00451	DB00451	DB00413	test	training	test	1
57866	DB00451|DB06216	DB00451	DB06216	test	training	test	1
57867	DB00451|DB06204	DB00451	DB06204	test	training	test	1
57868	DB00451|DB06702	DB00451	DB06702	test	training	test	1
57869	DB00451|DB05332	DB00451	DB05332	test	training	test	1
57870	DB00451|DB05351	DB00451	DB05351	test	training	test	1
57871	DB00451|DB06674	DB00451	DB06674	test	test	test	2
57872	DB00062|DB00451	DB00451	DB00062	test	training	test	1
57873	DB00451|DB05679	DB00451	DB05679	test	test	test	2
57874	DB00451|DB10328	DB00451	DB10328	test	training	test	1
57875	DB00451|DB08860	DB00451	DB08860	test	test	test	2
57876	DB00451|DB04890	DB00451	DB04890	test	training	test	1
57877	DB00451|DB16615	DB00451	DB16615	test	training	test	1
57878	DB00451|DB06637	DB00451	DB06637	test	training	test	1
57879	DB00451|DB08935	DB00451	DB08935	test	training	test	1
57880	DB00451|DB06643	DB00451	DB06643	test	test	test	2
57881	DB00451|DB06688	DB00451	DB06688	test	test	test	2
57882	DB00451|DB09300	DB00451	DB09300	test	test	test	2
57883	DB00451|DB06684	DB00451	DB06684	test	test	test	2
57884	DB00451|DB01656	DB00451	DB01656	test	training	test	1
57885	DB00451|DB08879	DB00451	DB08879	test	training	test	1
57886	DB00451|DB06186	DB00451	DB06186	test	training	test	1
57887	DB00451|DB05294	DB00451	DB05294	test	validation	test	1
57888	DB00451|DB05812	DB00451	DB05812	test	test	test	2
57889	DB00451|DB08882	DB00451	DB08882	test	training	test	1
57890	DB00451|DB08873	DB00451	DB08873	test	training	test	1
57891	DB00451|DB05521	DB00451	DB05521	test	validation	test	1
57892	DB00451|DB08874	DB00451	DB08874	test	training	test	1
57893	DB00451|DB06681	DB00451	DB06681	test	training	test	1
57894	DB00451|DB06228	DB00451	DB06228	test	training	test	1
57895	DB00451|DB05039	DB00451	DB05039	test	training	test	1
57896	DB00451|DB08816	DB00451	DB08816	test	training	test	1
57897	DB00451|DB08881	DB00451	DB08881	test	test	test	2
57898	DB00451|DB08870	DB00451	DB08870	test	test	test	2
57899	DB00451|DB06196	DB00451	DB06196	test	training	test	1
57900	DB00451|DB08865	DB00451	DB08865	test	training	test	1
57901	DB00451|DB08877	DB00451	DB08877	test	test	test	2
57902	DB00451|DB08885	DB00451	DB08885	test	training	test	1
57903	DB00451|DB11251	DB00451	DB11251	test	test	test	2
57904	DB00451|DB05013	DB00451	DB05013	test	training	test	1
57905	DB00451|DB06626	DB00451	DB06626	test	training	test	1
57906	DB00169|DB00451	DB00451	DB00169	test	training	test	1
57907	DB00451|DB08819	DB00451	DB08819	test	training	test	1
57908	DB00056|DB00451	DB00451	DB00056	test	training	test	1
57909	DB00451|DB06366	DB00451	DB06366	test	training	test	1
57910	DB00451|DB04871	DB00451	DB04871	test	training	test	1
57911	DB00451|DB08893	DB00451	DB08893	test	test	test	2
57912	DB00451|DB08889	DB00451	DB08889	test	training	test	1
57913	DB00451|DB08897	DB00451	DB08897	test	training	test	1
57914	DB00451|DB08899	DB00451	DB08899	test	training	test	1
57915	DB00451|DB08890	DB00451	DB08890	test	training	test	1
57916	DB00451|DB06616	DB00451	DB06616	test	training	test	1
57917	DB00451|DB15989	DB00451	DB15989	test	validation	test	1
57918	DB00451|DB16600	DB00451	DB16600	test	validation	test	1
57919	DB00451|DB12091	DB00451	DB12091	test	validation	test	1
57920	DB00451|DB08880	DB00451	DB08880	test	training	test	1
57921	DB00451|DB09287	DB00451	DB09287	test	test	test	2
57922	DB00451|DB08896	DB00451	DB08896	test	training	test	1
57923	DB00451|DB01992	DB00451	DB01992	test	validation	test	1
57924	DB00451|DB14285	DB00451	DB14285	test	validation	test	1
57925	DB00451|DB08895	DB00451	DB08895	test	training	test	1
57926	DB00451|DB15921	DB00451	DB15921	test	test	test	2
57927	DB00451|DB15955	DB00451	DB15955	test	validation	test	1
57928	DB00451|DB08875	DB00451	DB08875	test	training	test	1
57929	DB00451|DB06663	DB00451	DB06663	test	training	test	1
57930	DB00451|DB08901	DB00451	DB08901	test	training	test	1
57931	DB00451|DB06605	DB00451	DB06605	test	test	test	2
57932	DB00451|DB08827	DB00451	DB08827	test	training	test	1
57933	DB00451|DB06203	DB00451	DB06203	test	training	test	1
57934	DB00451|DB08910	DB00451	DB08910	test	test	test	2
57935	DB00451|DB04938	DB00451	DB04938	test	training	test	1
57936	DB00451|DB05773	DB00451	DB05773	test	training	test	1
57937	DB00451|DB14692	DB00451	DB14692	test	training	test	1
57938	DB00451|DB08907	DB00451	DB08907	test	training	test	1
57939	DB00451|DB08908	DB00451	DB08908	test	test	test	2
57940	DB00451|DB09082	DB00451	DB09082	test	training	test	1
57941	DB00451|DB08912	DB00451	DB08912	test	training	test	1
57942	DB00451|DB08911	DB00451	DB08911	test	validation	test	1
57943	DB00451|DB08916	DB00451	DB08916	test	training	test	1
57944	DB00451|DB08931	DB00451	DB08931	test	validation	test	1
57945	DB00451|DB08932	DB00451	DB08932	test	training	test	1
57946	DB00451|DB09053	DB00451	DB09053	test	test	test	2
57947	DB00451|DB09068	DB00451	DB09068	test	training	test	1
57948	DB00451|DB06290	DB00451	DB06290	test	training	test	1
57949	DB00451|DB08934	DB00451	DB08934	test	training	test	1
57950	DB00451|DB06292	DB00451	DB06292	test	test	test	2
57951	DB00451|DB05676	DB00451	DB05676	test	training	test	1
57952	DB00451|DB14726	DB00451	DB14726	test	test	test	2
57953	DB00451|DB00798	DB00451	DB00798	test	training	test	1
57954	DB00451|DB09035	DB00451	DB09035	test	training	test	1
57955	DB00451|DB18001	DB00451	DB18001	test	validation	test	1
57956	DB00451|DB09083	DB00451	DB09083	test	training	test	1
57957	DB00316|DB13025	DB13025	DB00316	training	training	training	0
57958	DB00404|DB13025	DB13025	DB00404	training	test	test	1
57959	DB01118|DB13025	DB13025	DB01118	training	training	training	0
57960	DB00945|DB13025	DB13025	DB00945	training	validation	validation	1
57961	DB01212|DB13025	DB13025	DB01212	training	training	training	0
57962	DB00215|DB13025	DB13025	DB00215	training	test	test	1
57963	DB01068|DB13025	DB13025	DB01068	training	test	test	1
57964	DB00363|DB13025	DB13025	DB00363	training	training	training	0
57965	DB00829|DB13025	DB13025	DB00829	training	training	training	0
57966	DB00390|DB13025	DB13025	DB00390	training	training	training	0
57967	DB00927|DB13025	DB13025	DB00927	training	training	training	0
57968	DB01544|DB13025	DB13025	DB01544	training	training	training	0
57969	DB00695|DB13025	DB13025	DB00695	training	test	test	1
57970	DB00727|DB13025	DB13025	DB00727	training	training	training	0
57971	DB00502|DB13025	DB13025	DB00502	training	training	training	0
57972	DB00557|DB13025	DB13025	DB00557	training	training	training	0
57973	DB01235|DB13025	DB13025	DB01235	training	training	training	0
57974	DB01377|DB13025	DB13025	DB01377	training	test	test	1
57975	DB01043|DB13025	DB13025	DB01043	training	training	training	0
57976	DB00371|DB13025	DB13025	DB00371	training	training	training	0
57977	DB01115|DB13025	DB13025	DB01115	training	training	training	0
57978	DB01595|DB13025	DB13025	DB01595	training	training	training	0
57979	DB00338|DB13025	DB13025	DB00338	training	training	training	0
57980	DB00842|DB13025	DB13025	DB00842	training	test	test	1
57981	DB00761|DB13025	DB13025	DB00761	training	training	training	0
57982	DB00421|DB13025	DB13025	DB00421	training	validation	validation	1
57983	DB00370|DB13025	DB13025	DB00370	training	training	training	0
57984	DB00381|DB13025	DB13025	DB00381	training	training	training	0
57985	DB00612|DB13025	DB13025	DB00612	training	training	training	0
57986	DB00715|DB13025	DB13025	DB00715	training	validation	validation	1
57987	DB00178|DB13025	DB13025	DB00178	training	validation	validation	1
57988	DB00734|DB13025	DB13025	DB00734	training	training	training	0
57989	DB01104|DB13025	DB13025	DB01104	training	training	training	0
57990	DB00214|DB13025	DB13025	DB00214	training	test	test	1
57991	DB00425|DB13025	DB13025	DB00425	training	training	training	0
57992	DB01198|DB13025	DB13025	DB01198	training	training	training	0
57993	DB13025|DB13136	DB13025	DB13136	training	training	training	0
57994	DB01224|DB13025	DB13025	DB01224	training	training	training	0
57995	DB00334|DB13025	DB13025	DB00334	training	test	test	1
57996	DB01238|DB13025	DB13025	DB01238	training	training	training	0
57997	DB00843|DB13025	DB13025	DB00843	training	validation	validation	1
57998	DB13025|DB13919	DB13025	DB13919	training	training	training	0
57999	DB00736|DB13025	DB13025	DB00736	training	training	training	0
58000	DB00512|DB01607	DB01607	DB00512	training	training	training	0
58001	DB00208|DB00316	DB00208	DB00316	training	training	training	0
58002	DB00208|DB00787	DB00208	DB00787	training	test	test	1
58003	DB00208|DB01001	DB00208	DB01001	training	test	test	1
58004	DB00208|DB00437	DB00208	DB00437	training	training	training	0
58005	DB00208|DB00404	DB00208	DB00404	training	test	test	1
58006	DB00208|DB00915	DB00208	DB00915	training	test	test	1
58007	DB00208|DB00594	DB00208	DB00594	training	validation	validation	1
58008	DB00208|DB01118	DB00208	DB01118	training	training	training	0
58009	DB00208|DB00321	DB00208	DB00321	training	training	training	0
58010	DB00126|DB00208	DB00208	DB00126	training	test	test	1
58011	DB00208|DB00945	DB00208	DB00945	training	validation	validation	1
58012	DB00208|DB00335	DB00208	DB00335	training	training	training	0
58013	DB00208|DB00993	DB00208	DB00993	training	training	training	0
58014	DB00208|DB12319	DB00208	DB12319	training	training	training	0
58015	DB00208|DB00443	DB00208	DB00443	training	training	training	0
58016	DB00195|DB00208	DB00208	DB00195	training	training	training	0
58017	DB00208|DB01393	DB00208	DB01393	training	training	training	0
58018	DB00208|DB01558	DB00208	DB01558	training	validation	validation	1
58019	DB00208|DB00921	DB00208	DB00921	training	training	training	0
58020	DB00136|DB00208	DB00208	DB00136	training	training	training	0
58021	DB00208|DB01373	DB00208	DB01373	training	training	training	0
58022	DB00208|DB06724	DB00208	DB06724	training	test	test	1
58023	DB00208|DB01197	DB00208	DB01197	training	validation	validation	1
58024	DB00208|DB00564	DB00208	DB00564	training	training	training	0
58025	DB00208|DB04339	DB00208	DB04339	training	test	test	1
58026	DB00208|DB01327	DB00208	DB01327	training	training	training	0
58027	DB00208|DB01212	DB00208	DB01212	training	training	training	0
58028	DB00208|DB00501	DB00208	DB00501	training	test	test	1
58029	DB00208|DB00537	DB00208	DB00537	training	training	training	0
58030	DB00208|DB00215	DB00208	DB00215	training	test	test	1
58031	DB00208|DB01068	DB00208	DB01068	training	test	test	1
58032	DB00091|DB00208	DB00208	DB00091	training	validation	validation	1
58033	DB00208|DB01234	DB00208	DB01234	training	validation	validation	1
58034	DB00208|DB00829	DB00208	DB00829	training	training	training	0
58035	DB00208|DB00586	DB00208	DB00586	training	training	training	0
58036	DB00208|DB00390	DB00208	DB00390	training	training	training	0
58037	DB00208|DB00343	DB00208	DB00343	training	training	training	0
58038	DB00208|DB00975	DB00208	DB00975	training	training	training	0
58039	DB00208|DB01184	DB00208	DB01184	training	training	training	0
58040	DB00208|DB00988	DB00208	DB00988	training	training	training	0
58041	DB00208|DB00584	DB00208	DB00584	training	training	training	0
58042	DB00208|DB00286	DB00208	DB00286	training	training	training	0
58043	DB00208|DB00927	DB00208	DB00927	training	training	training	0
58044	DB00208|DB11133	DB00208	DB11133	training	validation	validation	1
58045	DB00208|DB00813	DB00208	DB00813	training	training	training	0
58046	DB00196|DB00208	DB00208	DB00196	training	training	training	0
58047	DB00208|DB01544	DB00208	DB01544	training	training	training	0
58048	DB00158|DB00208	DB00208	DB00158	training	test	test	1
58049	DB00208|DB00695	DB00208	DB00695	training	test	test	1
58050	DB00208|DB01016	DB00208	DB01016	training	validation	validation	1
58051	DB00208|DB01120	DB00208	DB01120	training	validation	validation	1
58052	DB00208|DB01067	DB00208	DB01067	training	training	training	0
58053	DB00208|DB00727	DB00208	DB00727	training	training	training	0
58054	DB00208|DB00502	DB00208	DB00502	training	training	training	0
58055	DB00208|DB01109	DB00208	DB01109	training	training	training	0
58056	DB00208|DB00999	DB00208	DB00999	training	training	training	0
58057	DB00208|DB00956	DB00208	DB00956	training	training	training	0
58058	DB00208|DB00741	DB00208	DB00741	training	test	test	1
58059	DB00208|DB00557	DB00208	DB00557	training	training	training	0
58060	DB00208|DB01050	DB00208	DB01050	training	validation	validation	1
58061	DB00208|DB00808	DB00208	DB00808	training	training	training	0
58062	DB00208|DB00328	DB00208	DB00328	training	test	test	1
58063	DB00208|DB01362	DB00208	DB01362	training	training	training	0
58064	DB00208|DB08947	DB00208	DB08947	training	training	training	0
58065	DB00208|DB09401	DB00208	DB09401	training	validation	validation	1
58066	DB00208|DB00883	DB00208	DB00883	training	test	test	1
58067	DB00208|DB15823	DB00208	DB15823	training	training	training	0
58068	DB00208|DB01235	DB00208	DB01235	training	training	training	0
58069	DB00208|DB00281	DB00208	DB00281	training	training	training	0
58070	DB00186|DB00208	DB00208	DB00186	training	training	training	0
58071	DB00208|DB00227	DB00208	DB00227	training	training	training	0
58072	DB00208|DB01377	DB00208	DB01377	training	test	test	1
58073	DB00208|DB00331	DB00208	DB00331	training	training	training	0
58074	DB00208|DB00563	DB00208	DB00563	training	training	training	0
58075	DB00208|DB00959	DB00208	DB00959	training	training	training	0
58076	DB00208|DB01233	DB00208	DB01233	training	training	training	0
58077	DB00208|DB00264	DB00208	DB00264	training	training	training	0
58078	DB00208|DB00379	DB00208	DB00379	training	training	training	0
58079	DB00208|DB00683	DB00208	DB00683	training	training	training	0
58080	DB00208|DB00295	DB00208	DB00295	training	training	training	0
58081	DB00208|DB00788	DB00208	DB00788	training	training	training	0
58082	DB00208|DB00627	DB00208	DB00627	training	training	training	0
58083	DB00208|DB00622	DB00208	DB00622	training	training	training	0
58084	DB00208|DB00699	DB00208	DB00699	training	training	training	0
58085	DB00208|DB01115	DB00208	DB01115	training	training	training	0
58086	DB00208|DB00338	DB00208	DB00338	training	training	training	0
58087	DB00208|DB00497	DB00208	DB00497	training	validation	validation	1
58088	DB00208|DB00806	DB00208	DB00806	training	validation	validation	1
58089	DB00208|DB00554	DB00208	DB00554	training	training	training	0
58090	DB00009|DB00208	DB00208	DB00009	training	training	training	0
58091	DB00208|DB00761	DB00208	DB00761	training	training	training	0
58092	DB00208|DB00860	DB00208	DB00860	training	training	training	0
58093	DB00208|DB00635	DB00208	DB00635	training	training	training	0
58094	DB00208|DB01039	DB00208	DB01039	training	training	training	0
58095	DB00208|DB00420	DB00208	DB00420	training	training	training	0
58096	DB00208|DB01182	DB00208	DB01182	training	training	training	0
58097	DB00208|DB00818	DB00208	DB00818	training	training	training	0
58098	DB00208|DB00571	DB00208	DB00571	training	validation	validation	1
58099	DB00208|DB00863	DB00208	DB00863	training	test	test	1
58100	DB00208|DB00811	DB00208	DB00811	training	validation	validation	1
58101	DB00208|DB00795	DB00208	DB00795	training	validation	validation	1
58102	DB00208|DB09153	DB00208	DB09153	training	training	training	0
58103	DB00208|DB09072	DB00208	DB09072	training	training	training	0
58104	DB00208|DB00421	DB00208	DB00421	training	validation	validation	1
58105	DB00193|DB00208	DB00208	DB00193	training	training	training	0
58106	DB00208|DB00897	DB00208	DB00897	training	training	training	0
58107	DB00208|DB01021	DB00208	DB01021	training	training	training	0
58108	DB00208|DB09069	DB00208	DB09069	training	training	training	0
58109	DB00208|DB00661	DB00208	DB00661	training	training	training	0
58110	DB00115|DB00208	DB00208	DB00115	training	training	training	0
58111	DB00208|DB11094	DB00208	DB11094	training	training	training	0
58112	DB00208|DB00682	DB00208	DB00682	training	test	test	1
58113	DB00208|DB01436	DB00208	DB01436	training	training	training	0
58114	DB00208|DB00441	DB00208	DB00441	training	training	training	0
58115	DB00208|DB00370	DB00208	DB00370	training	training	training	0
58116	DB00208|DB00284	DB00208	DB00284	training	training	training	0
58117	DB00208|DB00448	DB00208	DB00448	training	training	training	0
58118	DB00208|DB00381	DB00208	DB00381	training	training	training	0
58119	DB00208|DB08961	DB00208	DB08961	training	training	training	0
58120	DB00208|DB00612	DB00208	DB00612	training	training	training	0
58121	DB00208|DB09017	DB00208	DB09017	training	training	training	0
58122	DB00208|DB13510	DB00208	DB13510	training	training	training	0
58123	DB00208|DB01136	DB00208	DB01136	training	training	training	0
58124	DB00208|DB01166	DB00208	DB01166	training	training	training	0
58125	DB00208|DB01211	DB00208	DB01211	training	training	training	0
58126	DB00208|DB13679	DB00208	DB13679	training	training	training	0
58127	DB00208|DB00749	DB00208	DB00749	training	training	training	0
58128	DB00208|DB00535	DB00208	DB00535	training	test	test	1
58129	DB00208|DB00222	DB00208	DB00222	training	training	training	0
58130	DB00208|DB08954	DB00208	DB08954	training	training	training	0
58131	DB00208|DB01167	DB00208	DB01167	training	training	training	0
58132	DB00208|DB00455	DB00208	DB00455	training	training	training	0
