pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
67867	DB00163|DB00930	DB00163	DB00930	test
67868	DB00163|DB00424	DB00163	DB00424	test
67869	DB00163|DB00989	DB00163	DB00989	test
67870	DB00163|DB00230	DB00163	DB00230	training
67871	DB00163|DB01048	DB00163	DB01048	training
67872	DB00163|DB01101	DB00163	DB01101	training
67873	DB00163|DB00258	DB00163	DB00258	training
67874	DB00163|DB13919	DB00163	DB13919	training
67875	DB00005|DB00163	DB00163	DB00005	test
67876	DB00163|DB00658	DB00163	DB00658	training
67877	DB00072|DB00163	DB00163	DB00072	training
67878	DB00163|DB01126	DB00163	DB01126	training
67879	DB00163|DB00533	DB00163	DB00533	training
67880	DB00163|DB01381	DB00163	DB01381	training
67881	DB00163|DB13139	DB00163	DB13139	training
67882	DB00030|DB00163	DB00163	DB00030	training
67883	DB00112|DB00163	DB00163	DB00112	training
67884	DB00022|DB00163	DB00163	DB00022	training
67885	DB00163|DB00990	DB00163	DB00990	training
67886	DB00163|DB00731	DB00163	DB00731	training
67887	DB00047|DB00163	DB00163	DB00047	training
67888	DB00163|DB00967	DB00163	DB00967	test
67889	DB00163|DB01610	DB00163	DB01610	training
67890	DB00163|DB00580	DB00163	DB00580	test
67891	DB00163|DB00619	DB00163	DB00619	test
67892	DB00163|DB00736	DB00163	DB00736	validation
67893	DB00163|DB00287	DB00163	DB00287	training
67894	DB00163|DB00905	DB00163	DB00905	test
67895	DB00012|DB00163	DB00163	DB00012	training
67896	DB00163|DB00300	DB00163	DB00300	training
67897	DB00163|DB01098	DB00163	DB01098	training
67898	DB00163|DB00862	DB00163	DB00862	training
67899	DB00163|DB00275	DB00163	DB00275	training
67900	DB00163|DB01175	DB00163	DB01175	training
67901	DB00163|DB01591	DB00163	DB01591	test
67902	DB00051|DB00163	DB00163	DB00051	training
67903	DB00163|DB00317	DB00163	DB00317	validation
67904	DB00163|DB00530	DB00163	DB00530	training
67905	DB00003|DB00163	DB00163	DB00003	training
67906	DB00019|DB00163	DB00163	DB00019	test
67907	DB00163|DB00973	DB00163	DB00973	training
67908	DB00163|DB00480	DB00163	DB00480	training
67909	DB00108|DB00163	DB00163	DB00108	training
67910	DB00163|DB06282	DB00163	DB06282	test
67911	DB00163|DB01268	DB00163	DB01268	test
67912	DB00163|DB00188	DB00163	DB00188	training
67913	DB00163|DB00820	DB00163	DB00820	training
67914	DB00163|DB06403	DB00163	DB06403	training
67915	DB00163|DB01012	DB00163	DB01012	training
67916	DB00163|DB01264	DB00163	DB01264	validation
67917	DB00163|DB00402	DB00163	DB00402	test
67918	DB00163|DB06414	DB00163	DB06414	test
67919	DB00163|DB01259	DB00163	DB01259	test
67920	DB00163|DB09539	DB00163	DB09539	validation
67921	DB00163|DB00398	DB00163	DB00398	test
67922	DB00163|DB01273	DB00163	DB01273	training
67923	DB00163|DB01257	DB00163	DB01257	test
67924	DB00163|DB01261	DB00163	DB01261	training
67925	DB00163|DB06273	DB00163	DB06273	training
67926	DB00163|DB01609	DB00163	DB01609	test
67927	DB00163|DB01281	DB00163	DB01281	training
67928	DB00163|DB06413	DB00163	DB06413	validation
67929	DB00163|DB08904	DB00163	DB08904	training
67930	DB00163|DB06700	DB00163	DB06700	training
67931	DB00163|DB00413	DB00163	DB00413	training
67932	DB00163|DB05351	DB00163	DB05351	training
67933	DB00163|DB06637	DB00163	DB06637	training
67934	DB00163|DB06643	DB00163	DB06643	training
67935	DB00163|DB08877	DB00163	DB08877	training
67936	DB00163|DB00169	DB00163	DB00169	validation
67937	DB00163|DB08890	DB00163	DB08890	training
67938	DB00163|DB15989	DB00163	DB15989	training
67939	DB00163|DB16600	DB00163	DB16600	training
67940	DB00163|DB08880	DB00163	DB08880	test
67941	DB00163|DB14285	DB00163	DB14285	training
67942	DB00163|DB08827	DB00163	DB08827	training
67943	DB00163|DB14692	DB00163	DB14692	test
67944	DB00163|DB08908	DB00163	DB08908	training
67945	DB00163|DB00798	DB00163	DB00798	test
67946	DB00163|DB18001	DB00163	DB18001	training
67947	DB00513|DB00682	DB00682	DB00513	training
67948	DB00682|DB01193	DB00682	DB01193	training
67949	DB00682|DB01418	DB00682	DB01418	training
67950	DB00316|DB00682	DB00682	DB00316	training
67951	DB00682|DB14511	DB00682	DB14511	training
67952	DB00682|DB00819	DB00682	DB00819	training
67953	DB00682|DB06151	DB00682	DB06151	training
67954	DB00682|DB00787	DB00682	DB00787	training
67955	DB00640|DB00682	DB00682	DB00640	training
67956	DB00682|DB01426	DB00682	DB01426	training
67957	DB00682|DB01001	DB00682	DB01001	training
67958	DB00682|DB00898	DB00682	DB00898	training
67959	DB00437|DB00682	DB00682	DB00437	test
67960	DB00058|DB00682	DB00682	DB00058	training
67961	DB00404|DB00682	DB00682	DB00404	test
67962	DB00682|DB00770	DB00682	DB00770	training
67963	DB00682|DB00915	DB00682	DB00915	test
67964	DB00682|DB06742	DB00682	DB06742	training
67965	DB00479|DB00682	DB00682	DB00479	training
67966	DB00594|DB00682	DB00682	DB00594	training
67967	DB00682|DB01223	DB00682	DB01223	training
67968	DB00682|DB01118	DB00682	DB01118	training
67969	DB00321|DB00682	DB00682	DB00321	training
67970	DB00126|DB00682	DB00682	DB00126	training
67971	DB00682|DB00945	DB00682	DB00945	training
67972	DB00335|DB00682	DB00682	DB00335	validation
67973	DB00572|DB00682	DB00682	DB00572	training
67974	DB00682|DB00928	DB00682	DB00928	training
67975	DB00682|DB00993	DB00682	DB00993	test
67976	DB00355|DB00682	DB00682	DB00355	test
67977	DB00626|DB00682	DB00682	DB00626	training
67978	DB00181|DB00682	DB00682	DB00181	test
67979	DB00436|DB00682	DB00682	DB00436	training
67980	DB00682|DB12783	DB00682	DB12783	training
67981	DB00682|DB12319	DB00682	DB12319	training
67982	DB00682|DB01086	DB00682	DB01086	test
67983	DB00682|DB09096	DB00682	DB09096	training
67984	DB00245|DB00682	DB00682	DB00245	training
67985	DB00682|DB09084	DB00682	DB09084	test
67986	DB00682|DB01244	DB00682	DB01244	training
67987	DB00682|DB06698	DB00682	DB06698	test
67988	DB00443|DB00682	DB00682	DB00443	test
67989	DB00195|DB00682	DB00682	DB00195	training
67990	DB00682|DB01393	DB00682	DB01393	test
67991	DB00121|DB00682	DB00682	DB00121	training
67992	DB00682|DB09020	DB00682	DB09020	training
67993	DB00290|DB00682	DB00682	DB00290	training
67994	DB00682|DB01558	DB00682	DB01558	training
67995	DB00682|DB09019	DB00682	DB09019	training
67996	DB00682|DB01200	DB00682	DB01200	test
67997	DB00682|DB00887	DB00682	DB00887	test
67998	DB00682|DB01210	DB00682	DB01210	training
67999	DB00297|DB00682	DB00682	DB00297	training
68000	DB00682|DB00921	DB00682	DB00921	training
68001	DB00490|DB00682	DB00682	DB00490	training
68002	DB00201|DB00682	DB00682	DB00201	test
68003	DB00136|DB00682	DB00682	DB00136	training
68004	DB00682|DB01373	DB00682	DB01373	validation
68005	DB00682|DB06724	DB00682	DB06724	training
68006	DB00682|DB11126	DB00682	DB11126	validation
68007	DB00682|DB12221	DB00682	DB12221	training
68008	DB00682|DB06774	DB00682	DB06774	test
68009	DB00682|DB01197	DB00682	DB01197	training
68010	DB00564|DB00682	DB00682	DB00564	training
68011	DB00682|DB09012	DB00682	DB09012	test
68012	DB00190|DB00682	DB00682	DB00190	training
68013	DB00389|DB00682	DB00682	DB00389	training
68014	DB00682|DB04339	DB00682	DB04339	test
68015	DB00682|DB11059	DB00682	DB11059	training
68016	DB00395|DB00682	DB00682	DB00395	validation
68017	DB00583|DB00682	DB00682	DB00583	training
68018	DB00682|DB11113	DB00682	DB11113	training
68019	DB00682|DB01327	DB00682	DB01327	training
68020	DB00682|DB01329	DB00682	DB01329	training
68021	DB00493|DB00682	DB00682	DB00493	training
68022	DB00229|DB00682	DB00682	DB00229	test
68023	DB00682|DB01212	DB00682	DB01212	training
68024	DB00682|DB01112	DB00682	DB01112	training
68025	DB00291|DB00682	DB00682	DB00291	training
68026	DB00475|DB00682	DB00682	DB00475	training
68027	DB00682|DB00878	DB00682	DB00878	training
68028	DB00682|DB01131	DB00682	DB01131	training
68029	DB00608|DB00682	DB00682	DB00608	training
68030	DB00682|DB00880	DB00682	DB00880	training
68031	DB00682|DB01114	DB00682	DB01114	training
68032	DB00477|DB00682	DB00682	DB00477	test
68033	DB00310|DB00682	DB00682	DB00310	training
68034	DB00356|DB00682	DB00682	DB00356	training
68035	DB00682|DB04540	DB00682	DB04540	training
68036	DB00682|DB01432	DB00682	DB01432	training
68037	DB00122|DB00682	DB00682	DB00122	training
68038	DB00682|DB09301	DB00682	DB09301	training
68039	DB00682|DB01597	DB00682	DB01597	training
68040	DB00501|DB00682	DB00682	DB00501	training
68041	DB00568|DB00682	DB00682	DB00568	training
68042	DB00537|DB00682	DB00682	DB00537	training
68043	DB00515|DB00682	DB00682	DB00515	test
68044	DB00215|DB00682	DB00682	DB00215	training
68045	DB00682|DB01190	DB00682	DB01190	training
68046	DB00682|DB11750	DB00682	DB11750	training
68047	DB00682|DB01242	DB00682	DB01242	test
68048	DB00682|DB01068	DB00682	DB01068	test
68049	DB00575|DB00682	DB00682	DB00575	test
68050	DB00682|DB01559	DB00682	DB01559	test
68051	DB00257|DB00682	DB00682	DB00257	test
68052	DB00682|DB01147	DB00682	DB01147	validation
68053	DB00363|DB00682	DB00682	DB00363	training
68054	DB00682|DB00907	DB00682	DB00907	validation
68055	DB00682|DB11321	DB00682	DB11321	training
68056	DB00682|DB01394	DB00682	DB01394	test
68057	DB00375|DB00682	DB00682	DB00375	test
68058	DB00682|DB09130	DB00682	DB09130	training
68059	DB00682|DB14681	DB00682	DB14681	training
68060	DB00682|DB01176	DB00682	DB01176	training
68061	DB00091|DB00682	DB00682	DB00091	test
68062	DB00434|DB00682	DB00682	DB00434	training
68063	DB00682|DB00987	DB00682	DB00987	training
68064	DB00682|DB00851	DB00682	DB00851	training
68065	DB00682|DB01406	DB00682	DB01406	training
68066	DB00682|DB01219	DB00682	DB01219	test
68067	DB00250|DB00682	DB00682	DB00250	test
68068	DB00682|DB00694	DB00682	DB00694	test
68069	DB00682|DB00746	DB00682	DB00746	training
68070	DB00682|DB01151	DB00682	DB01151	training
68071	DB00035|DB00682	DB00682	DB00035	validation
68072	DB00682|DB01260	DB00682	DB01260	training
68073	DB00547|DB00682	DB00682	DB00547	training
68074	DB00682|DB01234	DB00682	DB01234	training
68075	DB00682|DB01576	DB00682	DB01576	test
68076	DB00514|DB00682	DB00682	DB00514	test
68077	DB00682|DB01452	DB00682	DB01452	training
68078	DB00682|DB00829	DB00682	DB00829	validation
68079	DB00682|DB00720	DB00682	DB00720	training
68080	DB00586|DB00682	DB00682	DB00586	training
68081	DB00485|DB00682	DB00682	DB00485	test
68082	DB00682|DB00804	DB00682	DB00804	training
68083	DB00682|DB00900	DB00682	DB00900	test
68084	DB00682|DB01396	DB00682	DB01396	training
68085	DB00390|DB00682	DB00682	DB00390	training
68086	DB00320|DB00682	DB00682	DB00320	training
68087	DB00327|DB00682	DB00682	DB00327	test
68088	DB00343|DB00682	DB00682	DB00343	training
68089	DB00682|DB00985	DB00682	DB00985	training
68090	DB00682|DB08995	DB00682	DB08995	training
68091	DB00682|DB01075	DB00682	DB01075	test
68092	DB00682|DB01081	DB00682	DB01081	training
68093	DB00682|DB00975	DB00682	DB00975	training
68094	DB00682|DB04817	DB00682	DB04817	training
68095	DB00280|DB00682	DB00682	DB00280	training
68096	DB00682|DB00841	DB00682	DB00841	test
68097	DB00682|DB01184	DB00682	DB01184	test
68098	DB00682|DB00988	DB00682	DB00988	training
68099	DB00682|DB09167	DB00682	DB09167	training
68100	DB00682|DB01142	DB00682	DB01142	training
68101	DB00682|DB00997	DB00682	DB00997	training
68102	DB00450|DB00682	DB00682	DB00450	test
68103	DB00682|DB01127	DB00682	DB01127	training
68104	DB00584|DB00682	DB00682	DB00584	validation
68105	DB00682|DB01364	DB00682	DB01364	training
68106	DB00668|DB00682	DB00682	DB00668	training
68107	DB00445|DB00682	DB00682	DB00445	training
68108	DB00153|DB00682	DB00682	DB00153	training
68109	DB00199|DB00682	DB00682	DB00199	training
68110	DB00682|DB01215	DB00682	DB01215	validation
68111	DB00682|DB00783	DB00682	DB00783	test
68112	DB00682|DB01196	DB00682	DB01196	training
68113	DB00286|DB00682	DB00682	DB00286	training
68114	DB00330|DB00682	DB00682	DB00330	training
68115	DB00682|DB00977	DB00682	DB00977	training
68116	DB00292|DB00682	DB00682	DB00292	training
68117	DB00682|DB00773	DB00682	DB00773	training
68118	DB00682|DB00927	DB00682	DB00927	training
68119	DB00682|DB11133	DB00682	DB11133	training
68120	DB00682|DB01023	DB00682	DB01023	validation
68121	DB00682|DB00813	DB00682	DB00813	training
68122	DB00682|DB01195	DB00682	DB01195	validation
68123	DB00301|DB00682	DB00682	DB00301	training
68124	DB00196|DB00682	DB00682	DB00196	training
68125	DB00682|DB00687	DB00682	DB00687	test
68126	DB00682|DB01205	DB00682	DB01205	training
68127	DB00682|DB01544	DB00682	DB01544	training
68128	DB00682|DB01047	DB00682	DB01047	training
68129	DB00544|DB00682	DB00682	DB00544	training
68130	DB00682|DB00690	DB00682	DB00690	training
68131	DB00682|DB00712	DB00682	DB00712	training
68132	DB00499|DB00682	DB00682	DB00499	training
68133	DB00158|DB00682	DB00682	DB00158	validation
68134	DB00682|DB00695	DB00682	DB00695	training
68135	DB00674|DB00682	DB00682	DB00674	training
68136	DB00682|DB01004	DB00682	DB01004	training
68137	DB00682|DB01241	DB00682	DB01241	training
68138	DB00682|DB01016	DB00682	DB01016	training
68139	DB00682|DB01120	DB00682	DB01120	training
68140	DB00682|DB01067	DB00682	DB01067	training
68141	DB00682|DB01296	DB00682	DB01296	test
68142	DB00130|DB00682	DB00682	DB00130	training
68143	DB00682|DB09462	DB00682	DB09462	training
68144	DB00682|DB00727	DB00682	DB00727	training
68145	DB00682|DB00874	DB00682	DB00874	test
68146	DB00502|DB00682	DB00682	DB00502	training
68147	DB00682|DB01109	DB00682	DB01109	test
68148	DB00682|DB04703	DB00682	DB04703	test
68149	DB00682|DB01275	DB00682	DB01275	test
68150	DB00682|DB00999	DB00682	DB00999	training
68151	DB00682|DB00956	DB00682	DB00956	training
68152	DB00682|DB00741	DB00682	DB00741	test
68153	DB00682|DB09526	DB00682	DB09526	training
68154	DB00200|DB00682	DB00682	DB00200	test
68155	DB00682|DB01611	DB00682	DB01611	training
68156	DB00682|DB01005	DB00682	DB01005	training
68157	DB00557|DB00682	DB00682	DB00557	training
68158	DB00682|DB01050	DB00682	DB01050	training
68159	DB00682|DB01181	DB00682	DB01181	validation
68160	DB00458|DB00682	DB00682	DB00458	test
68161	DB00682|DB00808	DB00682	DB00808	training
68162	DB00328|DB00682	DB00682	DB00328	test
68163	DB00105|DB00682	DB00682	DB00105	training
68164	DB00033|DB00682	DB00682	DB00033	training
68165	DB00682|DB05382	DB00682	DB05382	test
68166	DB00682|DB01362	DB00682	DB01362	training
68167	DB00682|DB08947	DB00682	DB08947	training
68168	DB00682|DB00893	DB00682	DB00893	test
68169	DB00682|DB00753	DB00682	DB00753	training
68170	DB00682|DB00951	DB00682	DB00951	training
68171	DB00682|DB09401	DB00682	DB09401	training
68172	DB00682|DB00883	DB00682	DB00883	training
68173	DB00682|DB00982	DB00682	DB00982	training
68174	DB00682|DB01221	DB00682	DB01221	test
68175	DB00682|DB01026	DB00682	DB01026	training
68176	DB00682|DB01009	DB00682	DB01009	training
68177	DB00598|DB00682	DB00682	DB00598	training
68178	DB00682|DB15823	DB00682	DB15823	training
68179	DB00581|DB00682	DB00682	DB00581	test
68180	DB00650|DB00682	DB00682	DB00650	test
68181	DB00367|DB00682	DB00682	DB00367	training
68182	DB00682|DB01235	DB00682	DB01235	training
68183	DB00281|DB00682	DB00682	DB00281	validation
68184	DB00682|DB11357	DB00682	DB11357	training
68185	DB00682|DB00836	DB00682	DB00836	training
68186	DB00186|DB00682	DB00682	DB00186	validation
68187	DB00227|DB00682	DB00682	DB00227	training
68188	DB00123|DB00682	DB00682	DB00123	training
68189	DB00682|DB14513	DB00682	DB14513	training
68190	DB00682|DB09104	DB00682	DB09104	validation
68191	DB00682|DB01377	DB00682	DB01377	training
68192	DB00682|DB00772	DB00682	DB00772	training
68193	DB00682|DB00742	DB00682	DB00742	test
68194	DB00682|DB00737	DB00682	DB00737	training
68195	DB00682|DB01065	DB00682	DB01065	training
68196	DB00682|DB01042	DB00682	DB01042	training
68197	DB00682|DB01043	DB00682	DB01043	training
68198	DB00454|DB00682	DB00682	DB00454	training
68199	DB00371|DB00682	DB00682	DB00371	training
68200	DB00331|DB00682	DB00682	DB00331	validation
68201	DB00333|DB00682	DB00682	DB00333	training
68202	DB00682|DB01577	DB00682	DB01577	training
68203	DB00682|DB06799	DB00682	DB06799	test
68204	DB00682|DB00763	DB00682	DB00763	training
68205	DB00423|DB00682	DB00682	DB00423	test
68206	DB00563|DB00682	DB00682	DB00563	test
68207	DB00682|DB11228	DB00682	DB11228	training
68208	DB00422|DB00682	DB00682	DB00422	training
68209	DB00682|DB00959	DB00682	DB00959	training
68210	DB00682|DB01233	DB00682	DB01233	test
68211	DB00524|DB00682	DB00682	DB00524	training
68212	DB00264|DB00682	DB00682	DB00264	validation
68213	DB00682|DB00916	DB00682	DB00916	training
68214	DB00379|DB00682	DB00682	DB00379	validation
68215	DB00682|DB06148	DB00682	DB06148	training
68216	DB00682|DB01110	DB00682	DB01110	training
68217	DB00682|DB00683	DB00682	DB00683	training
68218	DB00211|DB00682	DB00682	DB00211	test
68219	DB00682|DB01017	DB00682	DB01017	test
68220	DB00350|DB00682	DB00682	DB00350	validation
68221	DB00682|DB01204	DB00682	DB01204	training
68222	DB00295|DB00682	DB00682	DB00295	training
68223	DB00332|DB00682	DB00682	DB00332	test
68224	DB00682|DB01203	DB00682	DB01203	training
68225	DB00607|DB00682	DB00682	DB00607	validation
68226	DB00682|DB00844	DB00682	DB00844	training
68227	DB00682|DB01183	DB00682	DB01183	training
68228	DB00682|DB00704	DB00682	DB00704	training
68229	DB00682|DB00788	DB00682	DB00788	test
68230	DB00682|DB12293	DB00682	DB12293	training
68231	DB00682|DB00994	DB00682	DB00994	training
68232	DB00627|DB00682	DB00682	DB00627	training
68233	DB00622|DB00682	DB00682	DB00622	test
68234	DB00682|DB00699	DB00682	DB00699	training
68235	DB00682|DB02701	DB00682	DB02701	validation
68236	DB00682|DB01115	DB00682	DB01115	test
68237	DB00401|DB00682	DB00682	DB00401	training
68238	DB00682|DB01595	DB00682	DB01595	training
68239	DB00325|DB00682	DB00682	DB00325	training
68240	DB00368|DB00682	DB00682	DB00368	training
68241	DB00682|DB00717	DB00682	DB00717	training
68242	DB00682|DB01059	DB00682	DB01059	training
68243	DB00540|DB00682	DB00682	DB00540	training
68244	DB00682|DB06174	DB00682	DB06174	training
68245	DB00646|DB00682	DB00682	DB00646	test
68246	DB00104|DB00682	DB00682	DB00104	training
68247	DB00682|DB01165	DB00682	DB01165	test
68248	DB00338|DB00682	DB00682	DB00338	training
68249	DB00682|DB00816	DB00682	DB00816	test
68250	DB00682|DB01173	DB00682	DB01173	test
68251	DB00682|DB00842	DB00682	DB00842	test
68252	DB00497|DB00682	DB00682	DB00497	test
68253	DB00682|DB09140	DB00682	DB09140	training
68254	DB00682|DB00935	DB00682	DB00935	training
68255	DB00595|DB00682	DB00682	DB00595	training
68256	DB00107|DB00682	DB00682	DB00107	validation
68257	DB00682|DB01337	DB00682	DB01337	training
68258	DB00682|DB01113	DB00682	DB01113	training
68259	DB00682|DB01053	DB00682	DB01053	test
68260	DB00417|DB00682	DB00682	DB00417	validation
68261	DB00682|DB00738	DB00682	DB00738	test
68262	DB00652|DB00682	DB00682	DB00652	training
68263	DB00552|DB00682	DB00682	DB00552	training
68264	DB00682|DB00806	DB00682	DB00806	training
68265	DB00682|DB01074	DB00682	DB01074	training
68266	DB00682|DB00850	DB00682	DB00850	training
68267	DB00682|DB11058	DB00682	DB11058	validation
68268	DB00682|DB01438	DB00682	DB01438	training
68269	DB00682|DB00780	DB00682	DB00780	training
68270	DB00682|DB01174	DB00682	DB01174	validation
68271	DB00388|DB00682	DB00682	DB00388	test
68272	DB00252|DB00682	DB00682	DB00252	training
68273	DB00682|DB12944	DB00682	DB12944	test
68274	DB00682|DB15834	DB00682	DB15834	training
68275	DB00682|DB01022	DB00682	DB01022	validation
68276	DB00682|DB01085	DB00682	DB01085	training
68277	DB00682|DB00960	DB00682	DB00960	training
68278	DB00554|DB00682	DB00682	DB00554	test
68279	DB00682|DB06153	DB00682	DB06153	training
68280	DB00009|DB00682	DB00682	DB00009	training
68281	DB00682|DB11077	DB00682	DB11077	training
