pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
95495	DB00062|DB01606	DB01606	DB00062	test
95496	DB00853|DB01001	DB00853	DB01001	training
95497	DB00437|DB00853	DB00853	DB00437	test
95498	DB00404|DB00853	DB00853	DB00404	training
95499	DB00853|DB01118	DB00853	DB01118	training
95500	DB00584|DB00853	DB00853	DB00584	training
95501	DB00286|DB00853	DB00853	DB00286	training
95502	DB00773|DB00853	DB00853	DB00773	test
95503	DB00853|DB00927	DB00853	DB00927	training
95504	DB00813|DB00853	DB00853	DB00813	training
95505	DB00196|DB00853	DB00853	DB00196	validation
95506	DB00544|DB00853	DB00853	DB00544	training
95507	DB00472|DB00853	DB00853	DB00472	test
95508	DB00158|DB00853	DB00853	DB00158	training
95509	DB00695|DB00853	DB00853	DB00695	training
95510	DB00853|DB01016	DB00853	DB01016	test
95511	DB00853|DB01120	DB00853	DB01120	training
95512	DB00853|DB01067	DB00853	DB01067	training
95513	DB00853|DB09462	DB00853	DB09462	training
95514	DB00727|DB00853	DB00853	DB00727	training
95515	DB00853|DB00874	DB00853	DB00874	validation
95516	DB00502|DB00853	DB00853	DB00502	test
95517	DB00853|DB01109	DB00853	DB01109	training
95518	DB00853|DB00999	DB00853	DB00999	test
95519	DB00853|DB00956	DB00853	DB00956	training
95520	DB00741|DB00853	DB00853	DB00741	training
95521	DB00853|DB01611	DB00853	DB01611	training
95522	DB00557|DB00853	DB00853	DB00557	test
95523	DB00853|DB01050	DB00853	DB01050	test
95524	DB00853|DB01181	DB00853	DB01181	validation
95525	DB00808|DB00853	DB00853	DB00808	training
95526	DB00328|DB00853	DB00853	DB00328	test
95527	DB00105|DB00853	DB00853	DB00105	training
95528	DB00853|DB09401	DB00853	DB09401	training
95529	DB00853|DB00982	DB00853	DB00982	training
95530	DB00581|DB00853	DB00853	DB00581	validation
95531	DB00650|DB00853	DB00853	DB00650	training
95532	DB00281|DB00853	DB00853	DB00281	training
95533	DB00853|DB01206	DB00853	DB01206	validation
95534	DB00836|DB00853	DB00853	DB00836	training
95535	DB00186|DB00853	DB00853	DB00186	validation
95536	DB00853|DB14513	DB00853	DB14513	validation
95537	DB00853|DB09104	DB00853	DB09104	training
95538	DB00853|DB01377	DB00853	DB01377	validation
95539	DB00742|DB00853	DB00853	DB00742	training
95540	DB00331|DB00853	DB00853	DB00331	training
95541	DB00563|DB00853	DB00853	DB00563	training
95542	DB00422|DB00853	DB00853	DB00422	training
95543	DB00853|DB00959	DB00853	DB00959	training
95544	DB00853|DB01233	DB00853	DB01233	training
95545	DB00264|DB00853	DB00853	DB00264	training
95546	DB00853|DB00916	DB00853	DB00916	training
95547	DB00683|DB00853	DB00853	DB00683	training
95548	DB00853|DB01017	DB00853	DB01017	training
95549	DB00295|DB00853	DB00853	DB00295	training
95550	DB00788|DB00853	DB00853	DB00788	training
95551	DB00853|DB01115	DB00853	DB01115	training
95552	DB00853|DB01595	DB00853	DB01595	training
95553	DB00646|DB00853	DB00853	DB00646	training
95554	DB00104|DB00853	DB00853	DB00104	training
95555	DB00338|DB00853	DB00853	DB00338	training
95556	DB00497|DB00853	DB00853	DB00497	test
95557	DB00738|DB00853	DB00853	DB00738	test
95558	DB00853|DB01174	DB00853	DB01174	training
95559	DB00252|DB00853	DB00853	DB00252	test
95560	DB00853|DB14500	DB00853	DB14500	test
95561	DB00761|DB00853	DB00853	DB00761	training
95562	DB00853|DB00860	DB00853	DB00860	test
95563	DB00635|DB00853	DB00853	DB00635	training
95564	DB00853|DB01168	DB00853	DB01168	training
95565	DB00853|DB01039	DB00853	DB01039	training
95566	DB00433|DB00853	DB00853	DB00433	test
95567	DB00853|DB01069	DB00853	DB01069	training
95568	DB00571|DB00853	DB00853	DB00571	training
95569	DB00853|DB00863	DB00853	DB00863	validation
95570	DB00853|DB09153	DB00853	DB09153	training
95571	DB00421|DB00853	DB00853	DB00421	test
95572	DB00273|DB00853	DB00853	DB00273	validation
95573	DB00214|DB00853	DB00853	DB00214	training
95574	DB00361|DB00853	DB00853	DB00361	validation
95575	DB00285|DB00853	DB00853	DB00285	test
95576	DB00425|DB00853	DB00853	DB00425	training
95577	DB00853|DB00909	DB00853	DB00909	training
95578	DB00853|DB01198	DB00853	DB01198	training
95579	DB00853|DB00958	DB00853	DB00958	training
95580	DB00213|DB00853	DB00853	DB00213	test
95581	DB00853|DB13867	DB00853	DB13867	training
95582	DB00814|DB00853	DB00853	DB00814	training
95583	DB00853|DB01156	DB00853	DB01156	training
95584	DB00175|DB00853	DB00853	DB00175	test
95585	DB00590|DB00853	DB00853	DB00590	test
95586	DB00853|DB01224	DB00853	DB01224	training
95587	DB00853|DB01306	DB00853	DB01306	validation
95588	DB00762|DB00853	DB00853	DB00762	training
95589	DB00678|DB00853	DB00853	DB00678	training
95590	DB00790|DB00853	DB00853	DB00790	training
95591	DB00853|DB01229	DB00853	DB01229	training
95592	DB00853|DB01030	DB00853	DB01030	training
95593	DB00334|DB00853	DB00853	DB00334	training
95594	DB00853|DB01225	DB00853	DB01225	validation
95595	DB00853|DB06779	DB00853	DB06779	training
95596	DB00177|DB00853	DB00853	DB00177	training
95597	DB00041|DB00853	DB00853	DB00041	training
95598	DB00853|DB00966	DB00853	DB00966	training
95599	DB00577|DB00853	DB00853	DB00577	training
95600	DB00706|DB00853	DB00853	DB00706	validation
95601	DB00853|DB11089	DB00853	DB11089	training
95602	DB00853|DB01137	DB00853	DB01137	test
95603	DB00853|DB01029	DB00853	DB01029	training
95604	DB00853|DB00950	DB00853	DB00950	training
95605	DB00471|DB00853	DB00853	DB00471	training
95606	DB00853|DB01259	DB00853	DB01259	test
95607	DB00398|DB00853	DB00853	DB00398	training
95608	DB00853|DB01261	DB00853	DB01261	test
95609	DB00853|DB00980	DB00853	DB00980	validation
95610	DB00853|DB06218	DB00853	DB06218	training
95611	DB00853|DB06287	DB00853	DB06287	training
95612	DB00321|DB00469	DB00469	DB00321	test
95613	DB00469|DB01050	DB00469	DB01050	test
95614	DB00469|DB00563	DB00469	DB00563	training
95615	DB00295|DB00469	DB00469	DB00295	training
95616	DB00338|DB00469	DB00469	DB00338	training
95617	DB00469|DB00860	DB00469	DB00860	training
95618	DB01001|DB01162	DB01162	DB01001	training
95619	DB00437|DB01162	DB01162	DB00437	training
95620	DB00404|DB01162	DB01162	DB00404	test
95621	DB00915|DB01162	DB01162	DB00915	training
95622	DB01118|DB01162	DB01162	DB01118	test
95623	DB00321|DB01162	DB01162	DB00321	training
95624	DB00584|DB01162	DB01162	DB00584	training
95625	DB00668|DB01162	DB01162	DB00668	training
95626	DB00153|DB01162	DB01162	DB00153	test
95627	DB00199|DB01162	DB01162	DB00199	training
95628	DB00783|DB01162	DB01162	DB00783	test
95629	DB00286|DB01162	DB01162	DB00286	training
95630	DB00927|DB01162	DB01162	DB00927	test
95631	DB01162|DB11133	DB01162	DB11133	training
95632	DB01023|DB01162	DB01162	DB01023	training
95633	DB00813|DB01162	DB01162	DB00813	training
95634	DB00196|DB01162	DB01162	DB00196	training
95635	DB00544|DB01162	DB01162	DB00544	training
95636	DB00472|DB01162	DB01162	DB00472	training
95637	DB00158|DB01162	DB01162	DB00158	training
95638	DB00695|DB01162	DB01162	DB00695	training
95639	DB00674|DB01162	DB01162	DB00674	training
95640	DB01162|DB01241	DB01162	DB01241	training
95641	DB01016|DB01162	DB01162	DB01016	test
95642	DB01120|DB01162	DB01162	DB01120	training
95643	DB01067|DB01162	DB01162	DB01067	test
95644	DB01162|DB01296	DB01162	DB01296	training
95645	DB01162|DB09462	DB01162	DB09462	training
95646	DB00727|DB01162	DB01162	DB00727	training
95647	DB00874|DB01162	DB01162	DB00874	test
95648	DB00502|DB01162	DB01162	DB00502	training
95649	DB01109|DB01162	DB01162	DB01109	training
95650	DB01162|DB01275	DB01162	DB01275	validation
95651	DB00999|DB01162	DB01162	DB00999	training
95652	DB00956|DB01162	DB01162	DB00956	validation
95653	DB00741|DB01162	DB01162	DB00741	training
95654	DB01162|DB01611	DB01162	DB01611	training
95655	DB00557|DB01162	DB01162	DB00557	validation
95656	DB01050|DB01162	DB01162	DB01050	training
95657	DB00458|DB01162	DB01162	DB00458	training
95658	DB00808|DB01162	DB01162	DB00808	training
95659	DB00328|DB01162	DB01162	DB00328	training
95660	DB01162|DB09401	DB01162	DB09401	test
95661	DB00883|DB01162	DB01162	DB00883	test
95662	DB01026|DB01162	DB01162	DB01026	validation
95663	DB00598|DB01162	DB01162	DB00598	training
95664	DB00581|DB01162	DB01162	DB00581	validation
95665	DB00650|DB01162	DB01162	DB00650	training
95666	DB01162|DB01235	DB01162	DB01235	training
95667	DB00281|DB01162	DB01162	DB00281	test
95668	DB01162|DB11357	DB01162	DB11357	test
95669	DB00836|DB01162	DB01162	DB00836	training
95670	DB00186|DB01162	DB01162	DB00186	training
95671	DB00227|DB01162	DB01162	DB00227	training
95672	DB01162|DB14513	DB01162	DB14513	test
95673	DB01162|DB09104	DB01162	DB09104	training
95674	DB01162|DB01377	DB01162	DB01377	training
95675	DB00737|DB01162	DB01162	DB00737	training
95676	DB01042|DB01162	DB01162	DB01042	training
95677	DB01043|DB01162	DB01162	DB01043	training
95678	DB00454|DB01162	DB01162	DB00454	training
95679	DB00331|DB01162	DB01162	DB00331	test
95680	DB00333|DB01162	DB01162	DB00333	training
95681	DB00423|DB01162	DB01162	DB00423	training
95682	DB00563|DB01162	DB01162	DB00563	training
95683	DB00959|DB01162	DB01162	DB00959	test
95684	DB01162|DB01233	DB01162	DB01233	validation
95685	DB00524|DB01162	DB01162	DB00524	validation
95686	DB00264|DB01162	DB01162	DB00264	training
95687	DB00916|DB01162	DB01162	DB00916	training
95688	DB01110|DB01162	DB01162	DB01110	training
95689	DB00683|DB01162	DB01162	DB00683	training
95690	DB00350|DB01162	DB01162	DB00350	test
95691	DB00295|DB01162	DB01162	DB00295	training
95692	DB00332|DB01162	DB01162	DB00332	test
95693	DB00788|DB01162	DB01162	DB00788	training
95694	DB00627|DB01162	DB01162	DB00627	training
95695	DB01115|DB01162	DB01162	DB01115	training
95696	DB00540|DB01162	DB01162	DB00540	training
95697	DB00646|DB01162	DB01162	DB00646	test
95698	DB00104|DB01162	DB01162	DB00104	training
95699	DB00338|DB01162	DB01162	DB00338	training
95700	DB00816|DB01162	DB01162	DB00816	training
95701	DB00842|DB01162	DB01162	DB00842	training
95702	DB00497|DB01162	DB01162	DB00497	training
95703	DB01162|DB09140	DB01162	DB09140	test
95704	DB00806|DB01162	DB01162	DB00806	training
95705	DB00388|DB01162	DB01162	DB00388	training
95706	DB00252|DB01162	DB01162	DB00252	training
95707	DB00554|DB01162	DB01162	DB00554	test
95708	DB01162|DB14500	DB01162	DB14500	validation
95709	DB00761|DB01162	DB01162	DB00761	training
95710	DB00860|DB01162	DB01162	DB00860	test
95711	DB00635|DB01162	DB01162	DB00635	training
95712	DB00794|DB01162	DB01162	DB00794	training
95713	DB01039|DB01162	DB01162	DB01039	validation
95714	DB00433|DB01162	DB01162	DB00433	training
95715	DB01069|DB01162	DB01162	DB01069	test
95716	DB00818|DB01162	DB01162	DB00818	training
95717	DB00647|DB01162	DB01162	DB00647	training
95718	DB00571|DB01162	DB01162	DB00571	training
95719	DB00852|DB01162	DB01162	DB00852	training
95720	DB01162|DB11097	DB01162	DB11097	training
95721	DB00468|DB01162	DB01162	DB00468	training
95722	DB00863|DB01162	DB01162	DB00863	validation
95723	DB00811|DB01162	DB01162	DB00811	validation
95724	DB00795|DB01162	DB01162	DB00795	validation
95725	DB01162|DB09512	DB01162	DB09512	training
95726	DB01162|DB09153	DB01162	DB09153	training
95727	DB01162|DB09072	DB01162	DB09072	training
95728	DB00489|DB01162	DB01162	DB00489	training
95729	DB00421|DB01162	DB01162	DB00421	test
95730	DB00857|DB01162	DB01162	DB00857	training
95731	DB00214|DB01162	DB01162	DB00214	training
95732	DB00519|DB01162	DB01162	DB00519	training
95733	DB00285|DB01162	DB01162	DB00285	training
95734	DB00425|DB01162	DB01162	DB00425	training
95735	DB01162|DB01198	DB01162	DB01198	training
95736	DB00958|DB01162	DB01162	DB00958	test
95737	DB00213|DB01162	DB01162	DB00213	training
95738	DB01162|DB13867	DB01162	DB13867	training
95739	DB01095|DB01162	DB01162	DB01095	training
95740	DB00225|DB01162	DB01162	DB00225	training
95741	DB00814|DB01162	DB01162	DB00814	test
95742	DB00929|DB01162	DB01162	DB00929	training
95743	DB01156|DB01162	DB01162	DB01156	validation
95744	DB00007|DB01162	DB01162	DB00007	validation
95745	DB00175|DB01162	DB01162	DB00175	training
95746	DB00165|DB01162	DB01162	DB00165	training
95747	DB00654|DB01162	DB01162	DB00654	training
95748	DB01162|DB11093	DB01162	DB11093	training
95749	DB00204|DB01162	DB01162	DB00204	training
95750	DB00590|DB01162	DB01162	DB00590	training
95751	DB00492|DB01162	DB01162	DB00492	test
95752	DB00014|DB01162	DB01162	DB00014	training
95753	DB01162|DB01224	DB01162	DB01224	training
95754	DB01162|DB01306	DB01162	DB01306	test
95755	DB00762|DB01162	DB01162	DB00762	training
95756	DB00678|DB01162	DB01162	DB00678	training
95757	DB00244|DB01162	DB01162	DB00244	training
95758	DB01162|DB01229	DB01162	DB01229	validation
95759	DB00697|DB01162	DB01162	DB00697	training
95760	DB00660|DB01162	DB01162	DB00660	test
95761	DB00869|DB01162	DB01162	DB00869	training
95762	DB01162|DB01276	DB01162	DB01276	training
95763	DB00334|DB01162	DB01162	DB00334	test
95764	DB01162|DB01225	DB01162	DB01225	test
95765	DB00688|DB01162	DB01162	DB00688	training
95766	DB00642|DB01162	DB01162	DB00642	test
95767	DB01162|DB01409	DB01162	DB01409	training
95768	DB00177|DB01162	DB01162	DB00177	training
95769	DB00268|DB01162	DB01162	DB00268	training
95770	DB00476|DB01162	DB01162	DB00476	validation
95771	DB00966|DB01162	DB01162	DB00966	training
95772	DB00577|DB01162	DB01162	DB00577	training
95773	DB00910|DB01162	DB01162	DB00910	training
95774	DB00060|DB01162	DB01162	DB00060	training
95775	DB00706|DB01162	DB01162	DB00706	training
95776	DB01162|DB11089	DB01162	DB11089	test
95777	DB01137|DB01162	DB01162	DB01137	test
95778	DB01128|DB01162	DB01162	DB01128	training
95779	DB01029|DB01162	DB01162	DB01029	training
95780	DB00412|DB01162	DB01162	DB00412	training
95781	DB01162|DB01217	DB01162	DB01217	validation
95782	DB00950|DB01162	DB01162	DB00950	training
95783	DB00471|DB01162	DB01162	DB00471	training
95784	DB01162|DB01238	DB01162	DB01238	training
95785	DB01012|DB01162	DB01162	DB01012	test
95786	DB00402|DB01162	DB01162	DB00402	training
95787	DB01162|DB06655	DB01162	DB06655	training
95788	DB01162|DB09539	DB01162	DB09539	training
95789	DB00398|DB01162	DB01162	DB00398	training
95790	DB01162|DB01273	DB01162	DB01273	validation
95791	DB01162|DB01257	DB01162	DB01257	training
95792	DB01162|DB01261	DB01162	DB01261	test
95793	DB01162|DB01270	DB01162	DB01270	training
95794	DB01162|DB01609	DB01162	DB01609	test
95795	DB01162|DB04868	DB01162	DB04868	training
95796	DB01162|DB06589	DB01162	DB06589	training
95797	DB01162|DB06700	DB01162	DB06700	training
95798	DB00413|DB01162	DB01162	DB00413	training
95799	DB01162|DB06637	DB01162	DB06637	training
95800	DB01162|DB06688	DB01162	DB06688	training
95801	DB00857|DB01001	DB00857	DB01001	test
95802	DB00437|DB00857	DB00857	DB00437	training
95803	DB00404|DB00857	DB00857	DB00404	training
95804	DB00594|DB00857	DB00857	DB00594	training
95805	DB00857|DB01118	DB00857	DB01118	validation
95806	DB00321|DB00857	DB00857	DB00321	test
95807	DB00584|DB00857	DB00857	DB00584	training
95808	DB00668|DB00857	DB00857	DB00668	training
95809	DB00199|DB00857	DB00857	DB00199	training
95810	DB00783|DB00857	DB00857	DB00783	validation
95811	DB00286|DB00857	DB00857	DB00286	test
95812	DB00330|DB00857	DB00857	DB00330	test
95813	DB00857|DB00977	DB00857	DB00977	validation
95814	DB00857|DB00927	DB00857	DB00927	training
95815	DB00857|DB01023	DB00857	DB01023	test
95816	DB00813|DB00857	DB00857	DB00813	training
95817	DB00196|DB00857	DB00857	DB00196	test
95818	DB00857|DB01544	DB00857	DB01544	validation
95819	DB00544|DB00857	DB00857	DB00544	training
95820	DB00472|DB00857	DB00857	DB00472	training
95821	DB00158|DB00857	DB00857	DB00158	test
95822	DB00695|DB00857	DB00857	DB00695	training
95823	DB00857|DB01004	DB00857	DB01004	test
95824	DB00857|DB01241	DB00857	DB01241	training
95825	DB00857|DB01016	DB00857	DB01016	training
95826	DB00857|DB01120	DB00857	DB01120	training
95827	DB00857|DB01067	DB00857	DB01067	test
95828	DB00857|DB01296	DB00857	DB01296	validation
95829	DB00727|DB00857	DB00857	DB00727	training
95830	DB00502|DB00857	DB00857	DB00502	training
95831	DB00857|DB01109	DB00857	DB01109	training
95832	DB00857|DB00999	DB00857	DB00999	training
95833	DB00857|DB00956	DB00857	DB00956	training
95834	DB00741|DB00857	DB00857	DB00741	training
95835	DB00857|DB01611	DB00857	DB01611	test
95836	DB00857|DB01005	DB00857	DB01005	validation
95837	DB00557|DB00857	DB00857	DB00557	training
95838	DB00857|DB01050	DB00857	DB01050	test
95839	DB00808|DB00857	DB00857	DB00808	validation
95840	DB00328|DB00857	DB00857	DB00328	test
95841	DB00857|DB09401	DB00857	DB09401	validation
95842	DB00857|DB00883	DB00857	DB00883	training
95843	DB00857|DB01026	DB00857	DB01026	training
95844	DB00857|DB15823	DB00857	DB15823	training
95845	DB00581|DB00857	DB00857	DB00581	training
95846	DB00367|DB00857	DB00857	DB00367	validation
95847	DB00857|DB01235	DB00857	DB01235	training
95848	DB00281|DB00857	DB00857	DB00281	training
95849	DB00836|DB00857	DB00857	DB00836	test
95850	DB00186|DB00857	DB00857	DB00186	training
95851	DB00857|DB14513	DB00857	DB14513	training
95852	DB00857|DB09104	DB00857	DB09104	training
95853	DB00857|DB01377	DB00857	DB01377	training
95854	DB00737|DB00857	DB00857	DB00737	training
95855	DB00857|DB01043	DB00857	DB01043	training
95856	DB00610|DB00857	DB00857	DB00610	training
95857	DB00331|DB00857	DB00857	DB00331	training
95858	DB00333|DB00857	DB00857	DB00333	training
95859	DB00563|DB00857	DB00857	DB00563	validation
95860	DB00422|DB00857	DB00857	DB00422	test
95861	DB00857|DB00959	DB00857	DB00959	training
95862	DB00857|DB01233	DB00857	DB01233	test
95863	DB00264|DB00857	DB00857	DB00264	training
95864	DB00857|DB00916	DB00857	DB00916	training
95865	DB00857|DB01110	DB00857	DB01110	training
95866	DB00683|DB00857	DB00857	DB00683	training
95867	DB00857|DB01017	DB00857	DB01017	training
95868	DB00295|DB00857	DB00857	DB00295	training
95869	DB00332|DB00857	DB00857	DB00332	training
95870	DB00788|DB00857	DB00857	DB00788	training
95871	DB00627|DB00857	DB00857	DB00627	test
95872	DB00857|DB01115	DB00857	DB01115	test
95873	DB00717|DB00857	DB00857	DB00717	test
95874	DB00646|DB00857	DB00857	DB00646	training
95875	DB00857|DB01165	DB00857	DB01165	training
95876	DB00338|DB00857	DB00857	DB00338	training
95877	DB00816|DB00857	DB00857	DB00816	training
95878	DB00497|DB00857	DB00857	DB00497	training
95879	DB00857|DB01053	DB00857	DB01053	training
95880	DB00417|DB00857	DB00857	DB00417	training
95881	DB00252|DB00857	DB00857	DB00252	validation
95882	DB00554|DB00857	DB00857	DB00554	training
95883	DB00761|DB00857	DB00857	DB00761	training
95884	DB00857|DB00860	DB00857	DB00860	training
95885	DB00635|DB00857	DB00857	DB00635	test
95886	DB00857|DB01039	DB00857	DB01039	test
95887	DB00433|DB00857	DB00857	DB00433	test
95888	DB00857|DB01069	DB00857	DB01069	validation
95889	DB00818|DB00857	DB00857	DB00818	training
95890	DB00647|DB00857	DB00857	DB00647	training
95891	DB00571|DB00857	DB00857	DB00571	training
95892	DB00852|DB00857	DB00857	DB00852	training
95893	DB00468|DB00857	DB00857	DB00468	validation
95894	DB00857|DB00863	DB00857	DB00863	training
95895	DB00811|DB00857	DB00857	DB00811	training
95896	DB00857|DB01045	DB00857	DB01045	training
95897	DB00795|DB00857	DB00857	DB00795	training
95898	DB00857|DB09153	DB00857	DB09153	test
95899	DB00489|DB00857	DB00857	DB00489	training
95900	DB00421|DB00857	DB00857	DB00421	training
95901	DB00273|DB00857	DB00857	DB00273	training
95902	DB00214|DB00857	DB00857	DB00214	training
95903	DB00751|DB00857	DB00857	DB00751	training
95904	DB00285|DB00857	DB00857	DB00285	training
95905	DB00425|DB00857	DB00857	DB00425	training
95906	DB00857|DB01198	DB00857	DB01198	training
95907	DB00857|DB00958	DB00857	DB00958	training
95908	DB00213|DB00857	DB00857	DB00213	test
95909	DB00857|DB13867	DB00857	DB13867	training
